,node,label
634,634,6
635,635,4
636,636,2
637,637,3
638,638,4
639,639,3
640,640,4
641,641,3
642,642,3
643,643,6
644,644,2
645,645,3
646,646,3
647,647,3
648,648,0
649,649,6
650,650,2
651,651,0
652,652,1
653,653,2
654,654,1
655,655,0
656,656,2
657,657,2
658,658,5
659,659,0
660,660,4
661,661,3
662,662,0
663,663,0
664,664,0
665,665,0
666,666,0
667,667,0
668,668,0
669,669,1
670,670,6
671,671,2
672,672,4
673,673,0
674,674,0
675,675,1
676,676,0
677,677,0
678,678,0
679,679,6
680,680,0
681,681,5
682,682,2
683,683,6
684,684,3
685,685,0
686,686,6
687,687,0
688,688,2
689,689,5
690,690,6
691,691,2
692,692,4
693,693,0
694,694,0
695,695,4
696,696,0
697,697,3
698,698,0
699,699,2
700,700,4
701,701,0
702,702,0
703,703,0
704,704,3
705,705,0
706,706,4
707,707,1
708,708,0
709,709,0
710,710,4
711,711,3
712,712,5
713,713,3
714,714,5
715,715,3
716,716,0
717,717,5
718,718,0
719,719,0
720,720,0
721,721,5
722,722,4
723,723,3
724,724,0
725,725,3
726,726,0
727,727,5
728,728,5
729,729,3
730,730,0
731,731,0
732,732,4
733,733,2
734,734,2
735,735,1
736,736,0
737,737,0
738,738,2
739,739,2
740,740,4
741,741,0
742,742,3
743,743,5
744,744,5
745,745,0
746,746,0
747,747,0
748,748,3
749,749,2
750,750,2
751,751,0
752,752,6
753,753,0
754,754,0
755,755,5
756,756,1
757,757,5
758,758,5
759,759,3
760,760,6
761,761,4
762,762,4
763,763,0
764,764,5
765,765,5
766,766,0
767,767,4
768,768,3
769,769,5
770,770,0
771,771,0
772,772,3
773,773,2
774,774,0
775,775,2
776,776,3
777,777,3
778,778,4
779,779,0
780,780,5
781,781,5
782,782,0
783,783,6
784,784,0
785,785,6
786,786,4
787,787,3
788,788,3
789,789,5
790,790,4
791,791,4
792,792,4
793,793,5
794,794,4
795,795,4
796,796,0
797,797,0
798,798,4
799,799,6
800,800,5
801,801,6
802,802,3
803,803,5
804,804,2
805,805,0
806,806,6
807,807,2
808,808,0
809,809,0
810,810,0
811,811,5
812,812,0
813,813,5
814,814,0
815,815,5
816,816,0
817,817,6
818,818,6
819,819,6
820,820,0
821,821,0
822,822,4
823,823,0
824,824,6
825,825,6
826,826,0
827,827,3
828,828,0
829,829,0
830,830,0
831,831,6
832,832,0
833,833,5
834,834,0
835,835,6
836,836,4
837,837,1
838,838,3
839,839,0
840,840,0
841,841,3
842,842,2
843,843,2
844,844,5
845,845,0
846,846,5
847,847,4
848,848,4
849,849,1
850,850,3
851,851,3
852,852,3
853,853,4
854,854,5
855,855,3
856,856,5
857,857,6
858,858,6
859,859,4
860,860,5
861,861,4
862,862,6
863,863,0
864,864,0
865,865,4
866,866,0
867,867,0
868,868,2
869,869,3
870,870,2
871,871,3
872,872,0
873,873,0
874,874,0
875,875,2
876,876,4
877,877,1
878,878,0
879,879,2
880,880,5
881,881,0
882,882,2
883,883,6
884,884,4
885,885,4
886,886,0
887,887,4
888,888,3
889,889,3
890,890,0
891,891,3
892,892,3
893,893,1
894,894,3
895,895,3
896,896,3
897,897,3
898,898,3
899,899,0
900,900,5
901,901,6
902,902,5
903,903,4
904,904,3
905,905,3
906,906,0
907,907,0
908,908,0
909,909,3
910,910,5
911,911,4
912,912,0
913,913,3
914,914,0
915,915,3
916,916,0
917,917,3
918,918,0
919,919,0
920,920,0
921,921,0
922,922,6
923,923,6
924,924,4
925,925,0
926,926,4
927,927,6
928,928,6
929,929,3
930,930,0
931,931,4
932,932,4
933,933,2
934,934,5
935,935,5
936,936,2
937,937,6
938,938,5
939,939,0
940,940,5
941,941,5
942,942,5
943,943,5
944,944,3
945,945,3
946,946,0
947,947,6
948,948,0
949,949,0
950,950,3
951,951,6
952,952,3
953,953,5
954,954,3
955,955,4
956,956,5
957,957,4
958,958,5
959,959,5
960,960,1
961,961,5
962,962,0
963,963,1
964,964,5
965,965,5
966,966,5
967,967,4
968,968,0
969,969,3
970,970,5
971,971,3
972,972,5
973,973,3
974,974,5
975,975,0
976,976,3
977,977,4
978,978,0
979,979,0
980,980,0
981,981,6
982,982,5
983,983,6
984,984,6
985,985,3
986,986,6
987,987,3
988,988,2
989,989,0
990,990,0
991,991,6
992,992,6
993,993,3
994,994,6
995,995,5
996,996,3
997,997,1
998,998,3
999,999,3
1000,1000,4
1001,1001,6
1002,1002,6
1003,1003,4
1004,1004,4
1005,1005,0
1006,1006,4
1007,1007,1
1008,1008,1
1009,1009,5
1010,1010,1
1011,1011,1
1012,1012,2
1013,1013,3
1014,1014,0
1015,1015,3
1016,1016,5
1017,1017,0
1018,1018,5
1019,1019,4
1020,1020,3
1021,1021,0
1022,1022,0
1023,1023,0
1024,1024,4
1025,1025,4
1026,1026,4
1027,1027,4
1028,1028,0
1029,1029,3
1030,1030,5
1031,1031,0
1032,1032,4
1033,1033,6
1034,1034,5
1035,1035,5
1036,1036,5
1037,1037,0
1038,1038,0
1039,1039,6
1040,1040,6
1041,1041,0
1042,1042,0
1043,1043,0
1044,1044,0
1045,1045,2
1046,1046,6
1047,1047,6
1048,1048,6
1049,1049,1
1050,1050,4
1051,1051,0
1052,1052,0
1053,1053,4
1054,1054,5
1055,1055,0
1056,1056,0
1057,1057,0
1058,1058,0
1059,1059,0
1060,1060,5
1061,1061,1
1062,1062,4
1063,1063,5
1064,1064,3
1065,1065,5
1066,1066,0
1067,1067,0
1068,1068,0
1069,1069,5
1070,1070,5
1071,1071,1
1072,1072,0
1073,1073,1
1074,1074,4
1075,1075,0
1076,1076,3
1077,1077,5
1078,1078,3
1079,1079,0
1080,1080,0
1081,1081,1
1082,1082,1
1083,1083,3
1084,1084,6
1085,1085,1
1086,1086,3
1087,1087,3
1088,1088,0
1089,1089,6
1090,1090,0
1091,1091,0
1092,1092,4
1093,1093,0
1094,1094,0
1095,1095,4
1096,1096,5
1097,1097,3
1098,1098,5
1099,1099,5
1100,1100,0
1101,1101,6
1102,1102,1
1103,1103,0
1104,1104,4
1105,1105,4
1106,1106,5
1107,1107,6
1108,1108,3
1109,1109,4
1110,1110,5
1111,1111,6
1112,1112,0
1113,1113,5
1114,1114,5
1115,1115,0
1116,1116,0
1117,1117,5
1118,1118,0
1119,1119,0
1120,1120,0
1121,1121,6
1122,1122,6
1123,1123,6
1124,1124,4
1125,1125,6
1126,1126,6
1127,1127,5
1128,1128,3
1129,1129,0
1130,1130,5
1131,1131,5
1132,1132,4
1133,1133,3
1134,1134,5
1135,1135,4
1136,1136,5
1137,1137,2
1138,1138,6
1139,1139,5
1140,1140,5
1141,1141,3
1142,1142,5
1143,1143,5
1144,1144,0
1145,1145,0
1146,1146,0
1147,1147,3
1148,1148,6
1149,1149,0
1150,1150,0
1151,1151,1
1152,1152,6
1153,1153,5
1154,1154,6
1155,1155,6
1156,1156,3
1157,1157,0
1158,1158,3
1159,1159,5
1160,1160,4
1161,1161,4
1162,1162,3
1163,1163,6
1164,1164,4
1165,1165,1
1166,1166,4
1167,1167,5
1168,1168,3
1169,1169,0
1170,1170,4
1171,1171,0
1172,1172,3
1173,1173,4
1174,1174,4
1175,1175,5
1176,1176,0
1177,1177,1
1178,1178,5
1179,1179,0
1180,1180,1
1181,1181,4
1182,1182,1
1183,1183,2
1184,1184,5
1185,1185,4
1186,1186,3
1187,1187,4
1188,1188,0
1189,1189,4
1190,1190,0
1191,1191,4
1192,1192,2
1193,1193,2
1194,1194,6
1195,1195,0
1196,1196,0
1197,1197,4
1198,1198,4
1199,1199,4
1200,1200,0
1201,1201,3
1202,1202,2
1203,1203,0
1204,1204,5
1205,1205,5
1206,1206,5
1207,1207,5
1208,1208,1
1209,1209,6
1210,1210,6
1211,1211,0
1212,1212,6
1213,1213,2
1214,1214,6
1215,1215,6
1216,1216,5
1217,1217,2
1218,1218,5
1219,1219,5
1220,1220,0
1221,1221,5
1222,1222,0
1223,1223,4
1224,1224,5
1225,1225,5
1226,1226,1
1227,1227,4
1228,1228,2
1229,1229,0
1230,1230,5
1231,1231,5
1232,1232,5
1233,1233,6
1234,1234,1
1235,1235,4
1236,1236,4
1237,1237,4
1238,1238,4
1239,1239,0
1240,1240,3
1241,1241,3
1242,1242,0
1243,1243,0
1244,1244,1
1245,1245,0
1246,1246,0
1247,1247,0
1248,1248,6
1249,1249,5
1250,1250,0
1251,1251,0
1252,1252,0
1253,1253,2
1254,1254,0
1255,1255,3
1256,1256,1
1257,1257,5
1258,1258,0
1259,1259,1
1260,1260,4
1261,1261,5
1262,1262,0
1263,1263,6
1264,1264,5
1265,1265,0
1266,1266,0
1267,1267,4
1268,1268,3
1269,1269,4
1270,1270,4
1271,1271,1
1272,1272,0
1273,1273,4
1274,1274,5
1275,1275,1
1276,1276,3
1277,1277,5
1278,1278,6
1279,1279,5
1280,1280,4
1281,1281,0
1282,1282,0
1283,1283,0
1284,1284,0
1285,1285,0
1286,1286,5
1287,1287,3
1288,1288,3
1289,1289,0
1290,1290,4
1291,1291,3
1292,1292,1
1293,1293,0
1294,1294,3
1295,1295,0
1296,1296,4
1297,1297,1
1298,1298,0
1299,1299,5
1300,1300,0
1301,1301,1
1302,1302,6
1303,1303,5
1304,1304,6
1305,1305,5
1306,1306,4
1307,1307,0
1308,1308,3
1309,1309,4
1310,1310,4
1311,1311,5
1312,1312,1
1313,1313,0
1314,1314,2
1315,1315,0
1316,1316,2
1317,1317,6
1318,1318,0
1319,1319,5
1320,1320,0
1321,1321,0
1322,1322,4
1323,1323,0
1324,1324,3
1325,1325,5
1326,1326,3
1327,1327,1
1328,1328,0
1329,1329,4
1330,1330,5
1331,1331,5
1332,1332,5
1333,1333,5
1334,1334,5
1335,1335,3
1336,1336,3
1337,1337,4
1338,1338,3
1339,1339,4
1340,1340,0
1341,1341,0
1342,1342,0
1343,1343,4
1344,1344,6
1345,1345,6
1346,1346,0
1347,1347,3
1348,1348,6
1349,1349,2
1350,1350,6
1351,1351,5
1352,1352,0
1353,1353,5
1354,1354,6
1355,1355,6
1356,1356,0
1357,1357,3
1358,1358,4
1359,1359,0
1360,1360,4
1361,1361,4
1362,1362,5
1363,1363,4
1364,1364,4
1365,1365,0
1366,1366,0
1367,1367,6
1368,1368,6
1369,1369,5
1370,1370,1
1371,1371,5
1372,1372,3
1373,1373,0
1374,1374,0
1375,1375,3
1376,1376,2
1377,1377,6
1378,1378,2
1379,1379,5
1380,1380,5
1381,1381,3
1382,1382,0
1383,1383,0
1384,1384,0
1385,1385,6
1386,1386,4
1387,1387,0
1388,1388,4
1389,1389,0
1390,1390,4
1391,1391,5
1392,1392,5
1393,1393,3
1394,1394,0
1395,1395,5
1396,1396,5
1397,1397,3
1398,1398,0
1399,1399,0
1400,1400,4
1401,1401,6
1402,1402,0
1403,1403,3
1404,1404,5
1405,1405,0
1406,1406,0
1407,1407,6
1408,1408,5
1409,1409,5
1410,1410,5
1411,1411,0
1412,1412,6
1413,1413,6
1414,1414,3
1415,1415,3
1416,1416,6
1417,1417,0
1418,1418,0
1419,1419,3
1420,1420,6
1421,1421,0
1422,1422,0
1423,1423,0
1424,1424,5
1425,1425,3
1426,1426,6
1427,1427,3
1428,1428,1
1429,1429,1
1430,1430,0
1431,1431,0
1432,1432,5
1433,1433,4
1434,1434,1
1435,1435,0
1436,1436,3
1437,1437,3
1438,1438,2
1439,1439,5
1440,1440,2
1441,1441,5
1442,1442,1
1443,1443,2
1444,1444,4
1445,1445,1
1446,1446,0
1447,1447,2
1448,1448,6
1449,1449,4
1450,1450,0
1451,1451,0
1452,1452,0
1453,1453,6
1454,1454,0
1455,1455,5
1456,1456,4
1457,1457,0
1458,1458,3
1459,1459,2
1460,1460,4
1461,1461,0
1462,1462,0
1463,1463,3
1464,1464,0
1465,1465,6
1466,1466,5
1467,1467,5
1468,1468,4
1469,1469,4
1470,1470,0
1471,1471,0
1472,1472,0
1473,1473,5
1474,1474,5
1475,1475,6
1476,1476,5
1477,1477,0
1478,1478,3
1479,1479,3
1480,1480,0
1481,1481,5
1482,1482,4
1483,1483,6
1484,1484,4
1485,1485,0
1486,1486,1
1487,1487,0
1488,1488,0
1489,1489,1
1490,1490,0
1491,1491,4
1492,1492,4
1493,1493,0
1494,1494,0
1495,1495,5
1496,1496,6
1497,1497,6
1498,1498,6
1499,1499,0
1500,1500,4
1501,1501,0
1502,1502,3
1503,1503,3
1504,1504,3
1505,1505,4
1506,1506,3
1507,1507,3
1508,1508,0
1509,1509,0
1510,1510,4
1511,1511,0
1512,1512,3
1513,1513,6
1514,1514,4
1515,1515,2
1516,1516,5
1517,1517,0
1518,1518,5
1519,1519,1
1520,1520,0
1521,1521,4
1522,1522,4
1523,1523,5
1524,1524,0
1525,1525,3
1526,1526,0
1527,1527,3
1528,1528,1
1529,1529,2
1530,1530,5
1531,1531,6
1532,1532,3
1533,1533,5
1534,1534,6
1535,1535,6
1536,1536,5
1537,1537,6
1538,1538,0
1539,1539,1
1540,1540,2
1541,1541,5
1542,1542,6
1543,1543,3
1544,1544,5
1545,1545,3
1546,1546,2
1547,1547,0
1548,1548,3
1549,1549,3
1550,1550,4
1551,1551,0
1552,1552,6
1553,1553,6
1554,1554,6
1555,1555,3
1556,1556,6
1557,1557,2
1558,1558,5
1559,1559,0
1560,1560,2
1561,1561,4
1562,1562,0
1563,1563,5
1564,1564,0
1565,1565,5
1566,1566,4
1567,1567,4
1568,1568,6
1569,1569,1
1570,1570,6
1571,1571,5
1572,1572,5
1573,1573,2
1574,1574,6
1575,1575,5
1576,1576,4
1577,1577,5
1578,1578,1
1579,1579,0
1580,1580,5
1581,1581,2
1582,1582,3
1583,1583,0
1584,1584,6
1585,1585,2
1586,1586,4
1587,1587,1
1588,1588,5
1589,1589,2
1590,1590,5
1591,1591,0
1592,1592,0
1593,1593,3
1594,1594,5
1595,1595,4
1596,1596,1
1597,1597,6
1598,1598,5
1599,1599,2
1600,1600,0
1601,1601,0
1602,1602,3
1603,1603,5
1604,1604,0
1605,1605,4
1606,1606,0
1607,1607,4
1608,1608,3
1609,1609,1
1610,1610,0
1611,1611,5
1612,1612,0
1613,1613,3
1614,1614,3
1615,1615,0
1616,1616,2
1617,1617,6
1618,1618,4
1619,1619,3
1620,1620,1
1621,1621,6
1622,1622,1
1623,1623,0
1624,1624,3
1625,1625,2
1626,1626,6
1627,1627,1
1628,1628,5
1629,1629,0
1630,1630,0
1631,1631,5
1632,1632,2
1633,1633,0
1634,1634,0
1635,1635,6
1636,1636,6
1637,1637,0
1638,1638,5
1639,1639,0
1640,1640,6
1641,1641,3
1642,1642,6
1643,1643,2
1644,1644,0
1645,1645,0
1646,1646,5
1647,1647,4
1648,1648,6
1649,1649,2
1650,1650,5
1651,1651,1
1652,1652,0
1653,1653,6
1654,1654,3
1655,1655,0
1656,1656,0
1657,1657,0
1658,1658,4
1659,1659,0
1660,1660,3
1661,1661,4
1662,1662,5
1663,1663,5
1664,1664,0
1665,1665,6
1666,1666,3
1667,1667,0
1668,1668,0
1669,1669,4
1670,1670,5
1671,1671,4
1672,1672,0
1673,1673,5
1674,1674,6
1675,1675,5
1676,1676,0
1677,1677,0
1678,1678,4
1679,1679,1
1680,1680,6
1681,1681,3
1682,1682,3
1683,1683,4
1684,1684,1
1685,1685,5
1686,1686,1
1687,1687,2
1688,1688,5
1689,1689,5
1690,1690,5
1691,1691,5
1692,1692,4
1693,1693,2
1694,1694,5
1695,1695,6
1696,1696,5
1697,1697,0
1698,1698,6
1699,1699,6
1700,1700,0
1701,1701,0
1702,1702,4
1703,1703,2
1704,1704,0
1705,1705,4
1706,1706,6
1707,1707,6
1708,1708,4
1709,1709,0
1710,1710,0
1711,1711,2
1712,1712,4
1713,1713,3
1714,1714,3
1715,1715,5
1716,1716,3
1717,1717,5
1718,1718,0
1719,1719,5
1720,1720,1
1721,1721,1
1722,1722,3
1723,1723,3
1724,1724,0
1725,1725,0
1726,1726,1
1727,1727,4
1728,1728,5
1729,1729,5
1730,1730,5
1731,1731,3
1732,1732,0
1733,1733,3
1734,1734,5
1735,1735,6
1736,1736,5
1737,1737,5
1738,1738,5
1739,1739,4
1740,1740,5
1741,1741,2
1742,1742,3
1743,1743,5
1744,1744,0
1745,1745,5
1746,1746,0
1747,1747,3
1748,1748,4
1749,1749,3
1750,1750,1
1751,1751,0
1752,1752,6
1753,1753,0
1754,1754,2
1755,1755,0
1756,1756,5
1757,1757,3
1758,1758,2
1759,1759,3
1760,1760,0
1761,1761,3
1762,1762,4
1763,1763,0
1764,1764,3
1765,1765,3
1766,1766,0
1767,1767,2
1768,1768,2
1769,1769,5
1770,1770,0
1771,1771,5
1772,1772,0
1773,1773,0
1774,1774,0
1775,1775,5
1776,1776,1
1777,1777,3
1778,1778,0
1779,1779,2
1780,1780,2
1781,1781,1
1782,1782,2
1783,1783,3
1784,1784,5
1785,1785,5
1786,1786,4
1787,1787,0
1788,1788,0
1789,1789,0
1790,1790,5
1791,1791,2
1792,1792,4
1793,1793,0
1794,1794,0
1795,1795,0
1796,1796,5
1797,1797,5
1798,1798,0
1799,1799,5
1800,1800,3
1801,1801,0
1802,1802,3
1803,1803,3
1804,1804,6
1805,1805,6
1806,1806,0
1807,1807,5
1808,1808,4
1809,1809,6
1810,1810,0
1811,1811,0
1812,1812,0
1813,1813,0
1814,1814,0
1815,1815,0
1816,1816,2
1817,1817,0
1818,1818,0
1819,1819,1
1820,1820,0
1821,1821,0
1822,1822,0
1823,1823,4
1824,1824,4
1825,1825,0
1826,1826,5
1827,1827,4
1828,1828,2
1829,1829,3
1830,1830,6
1831,1831,5
1832,1832,5
1833,1833,4
1834,1834,5
1835,1835,4
1836,1836,5
1837,1837,1
1838,1838,3
1839,1839,5
1840,1840,5
1841,1841,2
1842,1842,3
1843,1843,6
1844,1844,2
1845,1845,2
1846,1846,0
1847,1847,0
1848,1848,4
1849,1849,1
1850,1850,5
1851,1851,0
1852,1852,3
1853,1853,4
1854,1854,6
1855,1855,6
1856,1856,3
1857,1857,3
1858,1858,4
1859,1859,2
1860,1860,6
1861,1861,4
1862,1862,4
1863,1863,4
1864,1864,6
1865,1865,0
1866,1866,0
1867,1867,0
1868,1868,3
1869,1869,0
1870,1870,3
1871,1871,0
1872,1872,5
1873,1873,0
1874,1874,0
1875,1875,4
1876,1876,3
1877,1877,6
1878,1878,5
1879,1879,0
1880,1880,5
1881,1881,1
1882,1882,6
1883,1883,5
1884,1884,0
1885,1885,0
1886,1886,0
1887,1887,0
1888,1888,4
1889,1889,0
1890,1890,5
1891,1891,0
1892,1892,6
1893,1893,0
1894,1894,3
1895,1895,0
1896,1896,0
1897,1897,4
1898,1898,3
1899,1899,3
1900,1900,3
1901,1901,3
1902,1902,0
1903,1903,0
1904,1904,6
1905,1905,5
1906,1906,3
1907,1907,3
1908,1908,3
1909,1909,3
1910,1910,3
1911,1911,5
1912,1912,0
1913,1913,3
1914,1914,0
1915,1915,0
1916,1916,0
1917,1917,5
1918,1918,4
1919,1919,1
1920,1920,0
1921,1921,5
1922,1922,3
1923,1923,0
1924,1924,4
1925,1925,5
1926,1926,3
1927,1927,0
1928,1928,0
1929,1929,0
1930,1930,5
1931,1931,5
1932,1932,0
1933,1933,3
1934,1934,3
1935,1935,0
1936,1936,5
1937,1937,3
1938,1938,3
1939,1939,0
1940,1940,5
1941,1941,3
1942,1942,3
1943,1943,5
1944,1944,1
1945,1945,3
1946,1946,5
1947,1947,0
1948,1948,0
1949,1949,0
1950,1950,5
1951,1951,6
1952,1952,0
1953,1953,0
1954,1954,2
1955,1955,1
1956,1956,1
1957,1957,2
1958,1958,5
1959,1959,5
1960,1960,0
1961,1961,1
1962,1962,4
1963,1963,1
1964,1964,4
1965,1965,5
1966,1966,0
1967,1967,4
1968,1968,0
1969,1969,2
1970,1970,0
1971,1971,5
1972,1972,3
1973,1973,5
1974,1974,0
1975,1975,2
1976,1976,6
1977,1977,3
1978,1978,3
1979,1979,2
1980,1980,5
1981,1981,0
1982,1982,3
1983,1983,3
1984,1984,5
1985,1985,5
1986,1986,4
1987,1987,6
1988,1988,3
1989,1989,6
1990,1990,0
1991,1991,3
1992,1992,3
1993,1993,3
1994,1994,3
1995,1995,3
1996,1996,0
1997,1997,0
