,node,label
640,640,1
641,641,2
642,642,1
643,643,1
644,644,2
645,645,1
646,646,2
647,647,2
648,648,1
649,649,0
650,650,0
651,651,2
652,652,1
653,653,1
654,654,2
655,655,2
656,656,0
657,657,2
658,658,1
659,659,2
660,660,1
661,661,1
662,662,1
663,663,1
664,664,2
665,665,2
666,666,1
667,667,1
668,668,1
669,669,2
670,670,0
671,671,2
672,672,2
673,673,1
674,674,1
675,675,2
676,676,2
677,677,2
678,678,0
679,679,2
680,680,0
681,681,2
682,682,2
683,683,0
684,684,2
685,685,2
686,686,1
687,687,2
688,688,1
689,689,1
690,690,0
691,691,1
692,692,2
693,693,0
694,694,1
695,695,2
696,696,2
697,697,2
698,698,2
699,699,0
700,700,2
701,701,1
702,702,2
703,703,2
704,704,1
705,705,2
706,706,2
707,707,1
708,708,2
709,709,1
710,710,0
711,711,2
712,712,1
713,713,0
714,714,2
715,715,2
716,716,0
717,717,1
718,718,1
719,719,2
720,720,0
721,721,2
722,722,1
723,723,2
724,724,1
725,725,2
726,726,1
727,727,0
728,728,1
729,729,1
730,730,2
731,731,1
732,732,2
733,733,2
734,734,0
735,735,1
736,736,0
737,737,0
738,738,0
739,739,0
740,740,0
741,741,1
742,742,2
743,743,1
744,744,1
745,745,1
746,746,2
747,747,2
748,748,0
749,749,0
750,750,1
751,751,0
752,752,2
753,753,0
754,754,1
755,755,1
756,756,1
757,757,2
758,758,2
759,759,1
760,760,1
761,761,2
762,762,2
763,763,0
764,764,0
765,765,2
766,766,2
767,767,2
768,768,0
769,769,2
770,770,1
771,771,2
772,772,1
773,773,1
774,774,0
775,775,1
776,776,2
777,777,2
778,778,1
779,779,2
780,780,0
781,781,1
782,782,1
783,783,1
784,784,1
785,785,2
786,786,1
787,787,1
788,788,1
789,789,0
790,790,2
791,791,1
792,792,2
793,793,2
794,794,1
795,795,2
796,796,1
797,797,1
798,798,2
799,799,0
800,800,1
801,801,2
802,802,2
803,803,1
804,804,1
805,805,2
806,806,1
807,807,2
808,808,1
809,809,2
810,810,1
811,811,1
812,812,2
813,813,1
814,814,2
815,815,2
816,816,1
817,817,2
818,818,1
819,819,2
820,820,0
821,821,0
822,822,0
823,823,2
824,824,1
825,825,1
826,826,1
827,827,1
828,828,2
829,829,2
830,830,1
831,831,1
832,832,1
833,833,2
834,834,1
835,835,1
836,836,2
837,837,1
838,838,2
839,839,2
840,840,2
841,841,2
842,842,2
843,843,1
844,844,1
845,845,1
846,846,0
847,847,1
848,848,1
849,849,0
850,850,2
851,851,1
852,852,1
853,853,0
854,854,1
855,855,1
856,856,2
857,857,2
858,858,2
859,859,2
860,860,0
861,861,2
862,862,1
863,863,2
864,864,1
865,865,1
866,866,2
867,867,2
868,868,2
869,869,0
870,870,2
871,871,1
872,872,2
873,873,1
874,874,2
875,875,1
876,876,2
877,877,2
878,878,1
879,879,0
880,880,2
881,881,0
882,882,1
883,883,1
884,884,2
885,885,2
886,886,2
887,887,1
888,888,2
889,889,2
890,890,1
891,891,0
892,892,1
893,893,0
894,894,1
895,895,0
896,896,0
897,897,1
898,898,2
899,899,0
900,900,2
901,901,2
902,902,2
903,903,1
904,904,2
905,905,1
906,906,1
907,907,1
908,908,2
909,909,1
910,910,0
911,911,1
912,912,1
913,913,2
914,914,1
915,915,0
916,916,1
917,917,0
918,918,2
919,919,0
920,920,0
921,921,1
922,922,1
923,923,1
924,924,0
925,925,1
926,926,0
927,927,0
928,928,1
929,929,0
930,930,0
931,931,2
932,932,1
933,933,1
934,934,2
935,935,2
936,936,0
937,937,2
938,938,2
939,939,1
940,940,0
941,941,1
942,942,2
943,943,1
944,944,2
945,945,2
946,946,2
947,947,0
948,948,2
949,949,2
950,950,2
951,951,2
952,952,2
953,953,1
954,954,0
955,955,2
956,956,2
957,957,1
958,958,0
959,959,2
960,960,2
961,961,1
962,962,2
963,963,2
964,964,2
965,965,0
966,966,1
967,967,1
968,968,1
969,969,2
970,970,2
971,971,2
972,972,1
973,973,1
974,974,1
975,975,2
976,976,1
977,977,1
978,978,2
979,979,2
980,980,2
981,981,0
982,982,0
983,983,1
984,984,2
985,985,2
986,986,1
987,987,1
988,988,2
989,989,1
990,990,2
991,991,0
992,992,1
993,993,2
994,994,1
995,995,0
996,996,1
997,997,1
998,998,1
999,999,0
1000,1000,0
1001,1001,1
1002,1002,2
1003,1003,0
1004,1004,2
1005,1005,1
1006,1006,1
1007,1007,1
1008,1008,1
1009,1009,2
1010,1010,2
1011,1011,0
1012,1012,1
1013,1013,2
1014,1014,2
1015,1015,0
1016,1016,2
1017,1017,1
1018,1018,2
1019,1019,1
1020,1020,1
1021,1021,2
1022,1022,2
1023,1023,0
1024,1024,1
1025,1025,1
1026,1026,1
1027,1027,2
1028,1028,1
1029,1029,2
1030,1030,1
1031,1031,0
1032,1032,2
1033,1033,1
1034,1034,2
1035,1035,2
1036,1036,0
1037,1037,0
1038,1038,2
1039,1039,0
1040,1040,0
1041,1041,1
1042,1042,2
1043,1043,2
1044,1044,1
1045,1045,2
1046,1046,0
1047,1047,0
1048,1048,2
1049,1049,2
1050,1050,1
1051,1051,2
1052,1052,2
1053,1053,0
1054,1054,0
1055,1055,1
1056,1056,2
1057,1057,2
1058,1058,2
1059,1059,2
1060,1060,2
1061,1061,1
1062,1062,1
1063,1063,1
1064,1064,1
1065,1065,0
1066,1066,0
1067,1067,2
1068,1068,0
1069,1069,1
1070,1070,1
1071,1071,1
1072,1072,2
1073,1073,0
1074,1074,2
1075,1075,1
1076,1076,2
1077,1077,2
1078,1078,1
1079,1079,0
1080,1080,0
1081,1081,1
1082,1082,1
1083,1083,1
1084,1084,2
1085,1085,2
1086,1086,2
1087,1087,1
1088,1088,2
1089,1089,1
1090,1090,0
1091,1091,0
1092,1092,2
1093,1093,0
1094,1094,1
1095,1095,1
1096,1096,1
1097,1097,1
1098,1098,2
1099,1099,0
1100,1100,0
1101,1101,2
1102,1102,2
1103,1103,2
1104,1104,1
1105,1105,1
1106,1106,0
1107,1107,1
1108,1108,2
1109,1109,2
1110,1110,1
1111,1111,1
1112,1112,0
1113,1113,2
1114,1114,2
1115,1115,1
1116,1116,0
1117,1117,0
1118,1118,1
1119,1119,1
1120,1120,2
1121,1121,2
1122,1122,1
1123,1123,2
1124,1124,1
1125,1125,2
1126,1126,2
1127,1127,0
1128,1128,2
1129,1129,2
1130,1130,1
1131,1131,2
1132,1132,2
1133,1133,0
1134,1134,2
1135,1135,1
1136,1136,2
1137,1137,2
1138,1138,2
1139,1139,2
1140,1140,0
1141,1141,2
1142,1142,1
1143,1143,1
1144,1144,2
1145,1145,2
1146,1146,0
1147,1147,2
1148,1148,1
1149,1149,2
1150,1150,2
1151,1151,1
1152,1152,2
1153,1153,2
1154,1154,0
1155,1155,2
1156,1156,1
1157,1157,0
1158,1158,1
1159,1159,0
1160,1160,0
1161,1161,1
1162,1162,2
1163,1163,0
1164,1164,2
1165,1165,1
1166,1166,2
1167,1167,1
1168,1168,0
1169,1169,1
1170,1170,2
1171,1171,1
1172,1172,0
1173,1173,2
1174,1174,2
1175,1175,2
1176,1176,1
1177,1177,1
1178,1178,1
1179,1179,1
1180,1180,1
1181,1181,2
1182,1182,2
1183,1183,2
1184,1184,1
1185,1185,1
1186,1186,2
1187,1187,2
1188,1188,1
1189,1189,0
1190,1190,1
1191,1191,2
1192,1192,2
1193,1193,1
1194,1194,1
1195,1195,1
1196,1196,2
1197,1197,1
1198,1198,2
1199,1199,2
1200,1200,1
1201,1201,2
1202,1202,1
1203,1203,0
1204,1204,2
1205,1205,2
1206,1206,2
1207,1207,2
1208,1208,1
1209,1209,1
1210,1210,0
1211,1211,2
1212,1212,1
1213,1213,2
1214,1214,1
1215,1215,2
1216,1216,1
1217,1217,2
1218,1218,1
1219,1219,2
1220,1220,2
1221,1221,2
1222,1222,2
1223,1223,1
1224,1224,1
1225,1225,1
1226,1226,0
1227,1227,1
1228,1228,2
1229,1229,2
1230,1230,1
1231,1231,2
1232,1232,1
1233,1233,1
1234,1234,1
1235,1235,0
1236,1236,0
1237,1237,0
1238,1238,1
1239,1239,0
1240,1240,0
1241,1241,1
1242,1242,2
1243,1243,1
1244,1244,0
1245,1245,1
1246,1246,1
1247,1247,2
1248,1248,2
1249,1249,2
1250,1250,2
1251,1251,1
1252,1252,0
1253,1253,1
1254,1254,2
1255,1255,0
1256,1256,2
1257,1257,2
1258,1258,2
1259,1259,2
1260,1260,2
1261,1261,1
1262,1262,2
1263,1263,2
1264,1264,1
1265,1265,1
1266,1266,2
1267,1267,1
1268,1268,0
1269,1269,1
1270,1270,2
1271,1271,2
1272,1272,1
1273,1273,2
1274,1274,0
1275,1275,2
1276,1276,2
1277,1277,2
1278,1278,1
1279,1279,2
1280,1280,2
1281,1281,2
1282,1282,0
1283,1283,2
1284,1284,2
1285,1285,2
1286,1286,2
1287,1287,2
1288,1288,1
1289,1289,2
1290,1290,0
1291,1291,0
1292,1292,2
1293,1293,1
1294,1294,0
1295,1295,1
1296,1296,1
1297,1297,2
1298,1298,2
1299,1299,2
1300,1300,1
1301,1301,1
1302,1302,2
1303,1303,1
1304,1304,2
1305,1305,2
1306,1306,2
1307,1307,2
1308,1308,2
1309,1309,2
1310,1310,2
1311,1311,2
1312,1312,2
1313,1313,2
1314,1314,2
1315,1315,2
1316,1316,2
1317,1317,1
1318,1318,0
1319,1319,0
1320,1320,1
1321,1321,2
1322,1322,1
1323,1323,2
1324,1324,2
1325,1325,0
1326,1326,2
1327,1327,1
1328,1328,2
1329,1329,0
1330,1330,1
1331,1331,2
1332,1332,1
1333,1333,2
1334,1334,2
1335,1335,1
1336,1336,2
1337,1337,0
1338,1338,2
1339,1339,0
1340,1340,0
1341,1341,1
1342,1342,2
1343,1343,2
1344,1344,1
1345,1345,1
1346,1346,1
1347,1347,0
1348,1348,1
1349,1349,1
1350,1350,1
1351,1351,2
1352,1352,1
1353,1353,2
1354,1354,0
1355,1355,1
1356,1356,0
1357,1357,0
1358,1358,0
1359,1359,2
1360,1360,2
1361,1361,2
1362,1362,0
1363,1363,1
1364,1364,2
1365,1365,2
1366,1366,2
1367,1367,2
1368,1368,2
1369,1369,0
1370,1370,0
1371,1371,2
1372,1372,0
1373,1373,1
1374,1374,1
1375,1375,1
1376,1376,0
1377,1377,1
1378,1378,2
1379,1379,1
1380,1380,1
1381,1381,2
1382,1382,2
1383,1383,1
1384,1384,0
1385,1385,2
1386,1386,1
1387,1387,2
1388,1388,2
1389,1389,1
1390,1390,1
1391,1391,1
1392,1392,1
1393,1393,0
1394,1394,1
1395,1395,0
1396,1396,2
1397,1397,1
1398,1398,0
1399,1399,2
1400,1400,0
1401,1401,1
1402,1402,0
1403,1403,1
1404,1404,1
1405,1405,1
1406,1406,1
1407,1407,1
1408,1408,2
1409,1409,1
1410,1410,0
1411,1411,1
1412,1412,2
1413,1413,1
1414,1414,2
1415,1415,1
1416,1416,0
1417,1417,1
1418,1418,1
1419,1419,2
1420,1420,0
1421,1421,2
1422,1422,2
1423,1423,0
1424,1424,1
1425,1425,0
1426,1426,2
1427,1427,2
1428,1428,2
1429,1429,0
1430,1430,0
1431,1431,2
1432,1432,0
1433,1433,1
1434,1434,1
1435,1435,1
1436,1436,1
1437,1437,1
1438,1438,0
1439,1439,1
1440,1440,0
1441,1441,1
1442,1442,1
1443,1443,2
1444,1444,1
1445,1445,2
1446,1446,0
1447,1447,1
1448,1448,1
1449,1449,2
1450,1450,2
1451,1451,2
1452,1452,2
1453,1453,0
1454,1454,1
1455,1455,0
1456,1456,0
1457,1457,1
1458,1458,1
1459,1459,0
1460,1460,2
1461,1461,0
1462,1462,1
1463,1463,2
1464,1464,0
1465,1465,1
1466,1466,0
1467,1467,2
1468,1468,2
1469,1469,1
1470,1470,2
1471,1471,2
1472,1472,1
1473,1473,2
1474,1474,2
1475,1475,0
1476,1476,1
1477,1477,1
1478,1478,1
1479,1479,2
1480,1480,1
1481,1481,2
1482,1482,2
1483,1483,2
1484,1484,1
1485,1485,1
1486,1486,1
1487,1487,0
1488,1488,1
1489,1489,0
1490,1490,1
1491,1491,1
1492,1492,2
1493,1493,2
1494,1494,2
1495,1495,2
1496,1496,0
1497,1497,1
1498,1498,2
1499,1499,2
1500,1500,2
1501,1501,2
1502,1502,2
1503,1503,1
1504,1504,0
1505,1505,1
1506,1506,2
1507,1507,1
1508,1508,0
1509,1509,1
1510,1510,1
1511,1511,2
1512,1512,2
1513,1513,1
1514,1514,1
1515,1515,0
1516,1516,1
1517,1517,0
1518,1518,1
1519,1519,1
1520,1520,1
1521,1521,1
1522,1522,2
1523,1523,0
1524,1524,1
1525,1525,1
1526,1526,1
1527,1527,0
1528,1528,0
1529,1529,1
1530,1530,1
1531,1531,1
1532,1532,2
1533,1533,0
1534,1534,0
1535,1535,1
1536,1536,2
1537,1537,2
1538,1538,2
1539,1539,0
1540,1540,0
1541,1541,2
1542,1542,2
1543,1543,0
1544,1544,2
1545,1545,1
1546,1546,1
1547,1547,2
1548,1548,2
1549,1549,1
1550,1550,0
1551,1551,1
1552,1552,2
1553,1553,1
1554,1554,1
1555,1555,1
1556,1556,2
1557,1557,1
1558,1558,1
1559,1559,1
1560,1560,2
1561,1561,0
1562,1562,0
1563,1563,1
1564,1564,1
1565,1565,1
1566,1566,0
1567,1567,0
1568,1568,0
1569,1569,0
1570,1570,1
1571,1571,2
1572,1572,0
1573,1573,2
1574,1574,0
1575,1575,0
1576,1576,1
1577,1577,1
1578,1578,0
1579,1579,1
1580,1580,1
1581,1581,1
1582,1582,2
1583,1583,0
1584,1584,0
1585,1585,0
1586,1586,2
1587,1587,2
1588,1588,2
1589,1589,1
1590,1590,1
1591,1591,0
1592,1592,2
1593,1593,1
1594,1594,1
1595,1595,1
1596,1596,1
1597,1597,0
1598,1598,2
1599,1599,2
1600,1600,2
1601,1601,0
1602,1602,0
1603,1603,2
1604,1604,2
1605,1605,0
1606,1606,0
1607,1607,2
1608,1608,2
1609,1609,2
1610,1610,1
1611,1611,2
1612,1612,2
1613,1613,1
1614,1614,2
1615,1615,0
1616,1616,0
1617,1617,2
1618,1618,0
1619,1619,2
1620,1620,1
1621,1621,2
1622,1622,0
1623,1623,2
1624,1624,2
1625,1625,2
1626,1626,1
1627,1627,0
1628,1628,2
1629,1629,1
1630,1630,2
1631,1631,2
1632,1632,2
1633,1633,2
1634,1634,0
1635,1635,1
1636,1636,0
1637,1637,2
1638,1638,2
1639,1639,1
1640,1640,1
1641,1641,2
1642,1642,2
1643,1643,2
1644,1644,2
1645,1645,1
1646,1646,0
1647,1647,0
1648,1648,0
1649,1649,2
1650,1650,2
1651,1651,2
1652,1652,2
1653,1653,1
1654,1654,1
1655,1655,1
1656,1656,0
1657,1657,1
1658,1658,1
1659,1659,2
1660,1660,0
1661,1661,1
1662,1662,1
1663,1663,0
1664,1664,2
1665,1665,2
1666,1666,2
1667,1667,0
1668,1668,2
1669,1669,1
1670,1670,1
1671,1671,2
1672,1672,1
1673,1673,2
1674,1674,0
1675,1675,2
1676,1676,1
1677,1677,1
1678,1678,1
1679,1679,1
1680,1680,0
1681,1681,2
1682,1682,2
1683,1683,2
1684,1684,2
1685,1685,0
1686,1686,2
1687,1687,0
1688,1688,2
1689,1689,2
1690,1690,1
1691,1691,1
1692,1692,1
1693,1693,2
1694,1694,2
1695,1695,2
1696,1696,2
1697,1697,2
1698,1698,0
1699,1699,0
1700,1700,1
1701,1701,1
1702,1702,0
1703,1703,1
1704,1704,0
1705,1705,0
1706,1706,1
1707,1707,2
1708,1708,2
1709,1709,1
1710,1710,2
1711,1711,2
1712,1712,1
1713,1713,2
1714,1714,1
1715,1715,1
1716,1716,2
1717,1717,2
1718,1718,1
1719,1719,1
1720,1720,1
1721,1721,0
1722,1722,1
1723,1723,2
1724,1724,2
1725,1725,2
1726,1726,2
1727,1727,1
1728,1728,2
1729,1729,0
1730,1730,1
1731,1731,0
1732,1732,1
1733,1733,2
1734,1734,2
1735,1735,1
1736,1736,2
1737,1737,2
1738,1738,1
1739,1739,2
1740,1740,1
1741,1741,2
1742,1742,2
1743,1743,1
1744,1744,1
1745,1745,2
1746,1746,0
1747,1747,2
1748,1748,1
1749,1749,1
1750,1750,1
1751,1751,1
1752,1752,2
1753,1753,1
1754,1754,0
1755,1755,0
1756,1756,2
1757,1757,1
1758,1758,1
1759,1759,1
1760,1760,1
1761,1761,0
1762,1762,0
1763,1763,2
1764,1764,2
1765,1765,1
1766,1766,0
1767,1767,2
1768,1768,2
1769,1769,1
1770,1770,1
1771,1771,1
1772,1772,0
1773,1773,2
1774,1774,1
1775,1775,2
1776,1776,0
1777,1777,1
1778,1778,2
1779,1779,2
1780,1780,2
1781,1781,2
1782,1782,2
1783,1783,0
1784,1784,1
1785,1785,1
1786,1786,0
1787,1787,1
1788,1788,1
1789,1789,0
1790,1790,1
1791,1791,0
1792,1792,0
1793,1793,2
1794,1794,2
1795,1795,0
1796,1796,1
1797,1797,0
1798,1798,2
1799,1799,2
1800,1800,2
1801,1801,0
1802,1802,1
1803,1803,1
1804,1804,1
1805,1805,1
1806,1806,2
1807,1807,0
1808,1808,1
1809,1809,1
1810,1810,2
1811,1811,0
1812,1812,0
1813,1813,2
1814,1814,1
1815,1815,0
1816,1816,2
1817,1817,2
1818,1818,2
1819,1819,0
1820,1820,1
1821,1821,1
1822,1822,1
1823,1823,2
1824,1824,1
1825,1825,1
1826,1826,2
1827,1827,2
1828,1828,1
1829,1829,0
1830,1830,1
1831,1831,0
1832,1832,1
1833,1833,1
1834,1834,2
1835,1835,2
1836,1836,2
1837,1837,0
1838,1838,2
1839,1839,0
1840,1840,2
1841,1841,1
1842,1842,0
1843,1843,2
1844,1844,2
1845,1845,2
1846,1846,0
1847,1847,0
1848,1848,2
1849,1849,2
1850,1850,1
1851,1851,0
1852,1852,2
1853,1853,1
1854,1854,2
1855,1855,0
1856,1856,2
1857,1857,1
1858,1858,2
1859,1859,1
1860,1860,2
1861,1861,0
1862,1862,2
1863,1863,1
1864,1864,1
1865,1865,2
1866,1866,1
1867,1867,2
1868,1868,2
1869,1869,2
1870,1870,2
1871,1871,2
1872,1872,0
1873,1873,1
1874,1874,0
1875,1875,2
1876,1876,1
1877,1877,1
1878,1878,1
1879,1879,2
1880,1880,1
1881,1881,0
1882,1882,1
1883,1883,0
1884,1884,0
1885,1885,1
1886,1886,2
1887,1887,1
1888,1888,0
1889,1889,0
1890,1890,1
1891,1891,2
1892,1892,0
1893,1893,0
1894,1894,1
1895,1895,2
1896,1896,1
1897,1897,1
1898,1898,1
1899,1899,1
1900,1900,1
1901,1901,2
1902,1902,0
1903,1903,2
1904,1904,2
1905,1905,1
1906,1906,2
1907,1907,1
1908,1908,1
1909,1909,1
1910,1910,2
1911,1911,2
1912,1912,1
1913,1913,2
1914,1914,2
1915,1915,2
1916,1916,0
1917,1917,1
1918,1918,1
1919,1919,2
1920,1920,1
1921,1921,2
1922,1922,2
1923,1923,2
1924,1924,1
1925,1925,0
1926,1926,0
1927,1927,2
1928,1928,1
1929,1929,0
1930,1930,0
1931,1931,0
1932,1932,1
1933,1933,1
1934,1934,0
1935,1935,1
1936,1936,1
1937,1937,1
1938,1938,0
1939,1939,1
1940,1940,0
1941,1941,2
1942,1942,2
1943,1943,0
1944,1944,1
1945,1945,0
1946,1946,0
1947,1947,1
1948,1948,0
1949,1949,1
1950,1950,0
1951,1951,1
1952,1952,1
1953,1953,2
1954,1954,2
1955,1955,0
1956,1956,1
1957,1957,2
1958,1958,2
1959,1959,2
1960,1960,2
1961,1961,1
1962,1962,0
1963,1963,1
1964,1964,2
1965,1965,1
1966,1966,2
1967,1967,0
1968,1968,1
1969,1969,0
1970,1970,2
1971,1971,2
1972,1972,2
1973,1973,2
1974,1974,2
1975,1975,1
1976,1976,1
1977,1977,1
1978,1978,1
1979,1979,2
1980,1980,1
1981,1981,1
1982,1982,1
1983,1983,2
1984,1984,0
1985,1985,1
1986,1986,1
1987,1987,1
1988,1988,1
1989,1989,1
1990,1990,2
1991,1991,2
1992,1992,2
1993,1993,0
1994,1994,2
1995,1995,0
1996,1996,1
1997,1997,0
